#This file is the predicitons generated for the test data set whose true class was known. The accuracy is in important-results.txt
row_id,place_id
125,3312463746 1435128522 8780655195
126,9710472407 6424972551 9632980559
127,9237487147 1812226671 9104131267
128,4932578245 1097200869 6424972551
129,4932578245 2327054745 5606572086
130,3741484405 5035268417 7551043473
131,6683426742 5009192468 6424972551
132,6683426742 1812226671 1114479687
133,9237487147 1812226671 9104131267
134,2460093296 3322359335 6424972551
135,6683426742 3683087833 3533177779
136,1640245124 5261906348 4932578245
137,5009192468 6766324666 8048985799
138,6683426742 6603539415 8016466275
139,4932578245 6237569496 9202981888
140,5270522918 6683426742 1097200869
141,9237487147 6683426742 2355236719
142,5009192468 1097200869 7803770431
143,6683426742 6424972551 9713454201
144,5606572086 3533177779 4932578245
145,1640245124 6399991653 6424972551
146,5606572086 6399991653 5987464133
147,3312463746 4423196276 7018410676
148,7914558846 3533177779 6424972551
149,3312463746 3533177779 5270522918
150,4022692381 3951163044 6683426742
151,4932578245 8780655195 6424972551
152,7914558846 4932578245 8258328058
153,5606572086 8606102186 2355236719
154,3312463746 6889790653 7098464262
155,6780386626 4932578245 2355236719
156,5606572086 3312463746 7536975002
157,3312463746 3242413094 4932578245
158,6683426742 2355236719 3841331821
159,4932578245 2355236719 1097200869
160,6237569496 1097200869 3533177779
161,3333445626 8048985799 6861654717
162,7914558846 3333445626 8836862149
163,8048985799 1097200869 6237569496
164,3992589015 4932578245 1097200869
165,1097200869 3312463746 8048985799
166,8258328058 3951163044 3384903046
167,5270522918 2584530303 8048985799
168,5261906348 5270522918 4423196276
169,6683426742 1097200869 1913341282
170,3312463746 3741484405 3387501389
171,8048985799 2355236719 5095999304
172,3992589015 8048985799 2355236719
173,3686273628 6894542773 1097200869
174,1097200869 2460093296 4932578245
175,4932578245 6683426742 3533177779
176,3312463746 3741484405 4932578245
177,6683426742 1097200869 1913341282
178,3312463746 4932578245 5606572086
179,3312463746 8780655195 6097504486
180,1097200869 9013153173 2327054745
181,3312463746 2355236719 9713454201
182,2355236719 6683426742 6861654717
183,8048985799 8258328058 3683087833
184,7803770431 5270522918 1097200869
185,6683426742 5270522918 7162712286
186,6683426742 5035268417 6502303487
187,9168423783 2460093296 9632980559
188,8048985799 3333445626 8836862149
189,9237487147 6424972551 3992589015
190,6424972551 5270522918 5606572086
191,7914558846 4932578245 6399991653
192,1640245124 3951163044 1097200869
193,3312463746 6424972551 8048985799
194,4932578245 3312463746 2355236719
195,1097200869 3312463746 6370367090
196,5270522918 6683426742 1097200869
197,5009192468 6603539415 9809476069
198,6097504486 8780655195 6424972551
199,1097200869 6683426742 6424972551
200,8258328058 6683426742 3533177779
201,3333445626 8048985799 6861654717
202,1435128522 5261906348 3312463746
203,5606572086 6424972551 9152057936
204,4932578245 7175032540 9915093501
205,1097200869 6399991653 4932578245
206,7803770431 3533177779 1097200869
207,1812226671 9104131267 9237487147
208,7914558846 4932578245 6424972551
209,4932578245 6603539415 3312463746
210,8048985799 6098899637 6399991653
211,1097200869 4932578245 2355236719
212,3312463746 6237569496 1097200869
213,7551043473 4932578245 8048985799
214,2460093296 6424972551 2355236719
215,3992589015 1812226671 6875724035
216,5270522918 1097200869 6889790653
217,6683426742 5270522918 5163401947
218,4932578245 2460093296 6861654717
219,3312463746 6683426742 7003477198
220,1097200869 4022692381 3686273628
221,6683426742 2327054745 4932578245
222,4423196276 6603539415 1097200869
223,3312463746 8242450582 7018410676
224,4932578245 7803770431 1812226671
225,8258328058 6766324666 7766976999
226,1097200869 5270522918 4932578245
227,2355236719 6683426742 1097200869
228,3533177779 6683426742 4932578245
229,3083446565 3992589015 5606572086
230,4932578245 1097200869 7803770431
231,4932578245 3992589015 8178619377
232,6683426742 5606572086 8606102186
233,3083446565 4423196276 1097200869
234,3992589015 1097200869 3312463746
235,1097200869 7803770431 6683426742
236,1812226671 3533177779 8048985799
237,3083446565 6399991653 2355236719
238,6683426742 5270522918 5846632142
239,9632980559 4932578245 3992589015
240,6683426742 5270522918 2460093296
241,9632980559 6683426742 3992589015
242,5606572086 4932578245 6399991653
243,1097200869 3992589015 3753336835
244,3951163044 9598377925 5261906348
245,2355236719 3741484405 5606572086
246,5606572086 4932578245 7914558846
247,5606572086 4932578245 6399991653
248,7914558846 3333445626 7143575624
249,8048985799 6399991653 4932578245
250,6683426742 5270522918 1097200869
251,6683426742 6766324666 7707808405
252,6502303487 6603539415 3533177779
253,6399991653 3312463746 8048985799
254,6683426742 9013153173 4105942584
255,1435128522 3312463746 3102490388
256,5606572086 4932578245 1097200869
257,3312463746 9632980559 1097200869
258,1097200869 8048985799 3533177779
259,6502303487 3312463746 1097200869
260,4932578245 5035268417 5606572086
261,6766324666 6861654717 5261906348
262,6683426742 3992589015 6603539415
263,6399991653 2460093296 1097200869
264,5606572086 1228935308 2460093296
265,7803770431 5095999304 3533177779
266,3992589015 5270522918 5491139741
267,8048985799 5270522918 3312463746
268,3992589015 1435128522 1097200869
269,8780655195 9713454201 7914558846
270,5009192468 5606572086 3312463746
271,3683087833 6861654717 8780655195
272,3083446565 9741307878 6237569496
273,5009192468 8048985799 1097200869
274,3312463746 6889790653 6603539415
275,2584530303 7017242221 3841331821
276,3312463746 6424972551 7708542882
277,4932578245 5606572086 5784939944
278,5606572086 7914558846 4791099657
279,6424972551 3946571143 7551043473
280,6683426742 6424972551 7707340051
281,6683426742 8606102186 3683087833
282,6424972551 3533177779 5270522918
283,2355236719 6861654717 8178619377
284,8048985799 3322359335 4932578245
285,3312463746 3992589015 8048985799
286,5270522918 9809476069 4932578245
287,6399991653 3312463746 3992589015
288,6683426742 8048985799 1812226671
289,5270522918 6683426742 4932578245
290,5606572086 2460093296 4932578245
291,2460093296 6424972551 2355236719
292,5987464133 3992589015 3312463746
293,1097200869 4932578245 7803770431
294,7914558846 6683426742 6424972551
295,3741484405 8258328058 7203076986
296,2355236719 3312463746 8606102186
297,5606572086 2355236719 4932578245
298,5606572086 3992589015 2327054745
299,6424972551 6683426742 5270522918
300,7707808405 6766324666 6683426742
301,3312463746 8048985799 6424972551
302,6237569496 6399991653 6683426742
303,8048985799 6861654717 5270522918
304,6424972551 7098464262 4932578245
305,1097200869 8048985799 1267801529
306,4932578245 1097200869 1267801529
307,4932578245 5606572086 9632980559
308,3312463746 2327054745 5018783413
309,2355236719 1097200869 6683426742
310,1097200869 5009192468 2355236719
311,2460093296 1097200869 1379473578
312,5606572086 1097200869 3741484405
313,6237569496 6861654717 2355236719
314,8258328058 6424972551 7203076986
315,4932578245 7162308755 3952821602
316,3312463746 6097504486 7803770431
317,1640245124 4932578245 6424972551
318,2327054745 1097200869 4496840916
319,1097200869 6424972551 1913341282
320,2460093296 1904721056 3683087833
321,1913341282 5606572086 3963204952
322,5009192468 4932578245 5606572086
323,3992589015 8047497583 9237487147
324,1812226671 6683426742 5270522918
325,8258328058 3951163044 5270522918
326,3312463746 8048985799 1097200869
327,9713454201 6424972551 1097200869
328,6683426742 7098464262 9713454201
329,8780655195 4932578245 3952821602
330,6502303487 1913341282 5261906348
331,5606572086 4932578245 4496840916
332,2460093296 5261906348 5501517187
333,6683426742 7803770431 3828955901
334,2460093296 6683426742 3683087833
335,4932578245 8047497583 4264575584
336,5606572086 2460093296 7914558846
337,6683426742 2460093296 3683087833
338,1097200869 4932578245 5009192468
339,2946102544 4932578245 1097200869
340,1097200869 1812226671 3312463746
341,5606572086 6766324666 4932578245
342,4932578245 6424972551 5606572086
343,6313450246 5270522918 1097200869
344,7162308755 8258328058 7406758207
345,9632980559 5261906348 5606572086
346,6683426742 5261906348 1097200869
347,1097200869 4932578245 5261906348
348,1435128522 3312463746 3102490388
349,2460093296 6424972551 4423196276
350,6683426742 2584530303 6778146448
351,6683426742 6313450246 6424972551
352,1097200869 5270522918 3290711445
353,4932578245 6313450246 5606572086
354,6424972551 5261906348 3312463746
355,4932578245 5283227804 6237569496
356,7803770431 2355236719 9598377925
357,7803770431 2327054745 1097200869
358,8258328058 2327054745 8047497583
359,5606572086 3333445626 8836862149
360,6683426742 3992589015 7162712286
361,6766324666 9237487147 3956806906
362,3312463746 9237487147 9598377925
363,2355236719 6424972551 1097200869
364,6424972551 1228935308 3333445626
365,5009192468 6424972551 5270522918
366,3312463746 5606572086 4932578245
367,1228935308 6683426742 9598377925
368,6502303487 5270522918 3992589015
369,3083446565 9980711012 3912326753
370,6683426742 8258328058 8048985799
371,5270522918 6683426742 2460093296
372,6780386626 5606572086 2355236719
373,7803770431 9237487147 8016466275
374,1097200869 4601057211 5261906348
375,5606572086 2460093296 4932578245
376,3312463746 4932578245 1097200869
377,5606572086 2460093296 3992589015
378,5009192468 8048985799 1097200869
379,3312463746 6424972551 5788646225
380,6424972551 5606572086 2327054745
381,5270522918 5261906348 6603539415
382,8048985799 4932578245 5009192468
383,6683426742 5270522918 6424972551
384,8048985799 2355236719 1097200869
385,3312463746 7536975002 7803770431
386,4932578245 5270522918 6683426742
387,4932578245 5270522918 1097200869
388,1097200869 5009192468 3992589015
389,1097200869 2215268322 6861654717
390,2355236719 8258328058 5606572086
391,3992589015 8048985799 6746268598
392,6766324666 7396836484 5261906348
393,3992589015 3104534578 5606572086
394,3312463746 6237569496 2355236719
395,1097200869 3533177779 3312463746
396,4932578245 3312463746 1097200869
397,3312463746 1097200869 6861654717
398,2460093296 8048985799 2355236719
399,3992589015 1228935308 1097200869
400,6683426742 5270522918 6424972551
401,5035268417 5270522918 3322359335
402,6237569496 4932578245 7567563813
403,7803770431 9237487147 1097200869
404,6683426742 1097200869 8048985799
405,6424972551 3533177779 5270522918
406,6683426742 7162308755 8048985799
407,1640245124 6399991653 3952821602
408,3333445626 1097200869 1435128522
409,8048985799 4022692381 4908856767
410,7098464262 1097200869 8047497583
411,8048985799 3333445626 7162308755
412,4932578245 5606572086 7203076986
413,7098464262 2355236719 6399991653
414,4932578245 8048985799 3312463746
415,1097200869 9740660868 5270522918
416,2355236719 5606572086 6237569496
417,6889790653 1812226671 2460093296
418,5606572086 4932578245 6683426742
419,6424972551 6399991653 6780386626
420,7914558846 8048985799 3312463746
421,4932578245 7914558846 2862042305
422,6683426742 5009192468 6424972551
423,2355236719 4423196276 6683426742
424,3992589015 4932578245 7803770431
425,7098464262 2355236719 3533177779
426,4932578245 8606102186 3322359335
427,3992589015 8048985799 6424972551
428,3312463746 7803770431 1097200869
429,8048985799 6683426742 1097200869
430,6780386626 4932578245 7536975002
431,6683426742 8048985799 1812226671
432,3083446565 4932578245 5606572086
433,5606572086 6399991653 2460093296
434,3312463746 6683426742 2355236719
435,5606572086 6683426742 2460093296
436,3083446565 2355236719 6399991653
437,3533177779 6399991653 3730088037
438,1640245124 5606572086 3312463746
439,3312463746 2839037502 4022692381
440,3312463746 8048985799 4932578245
441,6683426742 5270522918 8780655195
442,1097200869 5270522918 2215268322
443,4932578245 3322359335 3312463746
444,2460093296 1812226671 6889790653
445,5606572086 3992589015 4499811760
446,3312463746 3683087833 8016466275
447,3992589015 6502303487 1228935308
448,6683426742 2215268322 7018410676
449,6424972551 2460093296 9710472407
450,8048985799 6424972551 1097200869
451,6424972551 5606572086 2327054745
452,7203076986 4423196276 2460093296
453,1097200869 4264575584 3312463746
454,6683426742 9713454201 5606572086
455,5270522918 2460093296 2355236719
456,3333445626 4908856767 3312463746
457,5270522918 1097200869 6683426742
458,4932578245 6683426742 2355236719
459,3741484405 5270522918 1913341282
460,8780655195 3533177779 3951163044
461,4932578245 6399991653 5606572086
462,4932578245 3533177779 8780655195
463,3312463746 6603539415 3683087833
464,8048985799 1097200869 3312463746
465,3312463746 4932578245 6097504486
466,8047497583 5270522918 1097200869
467,1097200869 6861654717 6237569496
468,6683426742 5270522918 8048985799
469,3312463746 1097200869 6399991653
470,4932578245 1097200869 3312463746
471,5606572086 3683087833 6237569496
472,9632980559 3992589015 4932578245
473,1097200869 5035268417 3992589015
474,6683426742 2754348284 9713454201
475,7914558846 6683426742 5987464133
476,5606572086 3741484405 5283227804
477,5270522918 3741484405 1812226671
478,6424972551 3741484405 5606572086
479,5606572086 6603539415 8258328058
480,5316803628 3815771775 3992589015
481,3312463746 4932578245 8258328058
482,1097200869 6424972551 3312463746
483,4932578245 5689129232 1913341282
484,3312463746 5261906348 7803770431
485,3992589015 1097200869 2355236719
486,5606572086 5035268417 7914558846
487,5270522918 2215268322 6603539415
488,8258328058 4932578245 8048985799
489,7084181053 2946102544 8836862149
490,8048985799 5009192468 6424972551
491,2460093296 7914558846 5979470206
492,4932578245 2355236719 7203076986
493,8048985799 6683426742 1459761417
494,7914558846 5606572086 4932578245
495,4022692381 6603539415 4932578245
496,6683426742 2355236719 8606102186
497,5606572086 3312463746 4932578245
498,1097200869 6683426742 7803770431
499,1097200869 5270522918 4932578245
500,7803770431 3083446565 6894542773
501,3312463746 5283227804 2946102544
502,4932578245 6502303487 6143771446
503,9237487147 2355236719 1097200869
504,7803770431 5095999304 3312463746
505,6424972551 8048985799 6861654717
506,4932578245 5668367736 3322359335
507,3952821602 5261906348 9350693064
508,7914558846 1228935308 3992589015
509,5606572086 4932578245 6683426742
510,6424972551 6683426742 1097200869
511,2327054745 1097200869 6424972551
512,1435128522 5270522918 3312463746
513,5606572086 3741484405 5987464133
514,6424972551 8048985799 5606572086
515,8048985799 3312463746 1435128522
516,1812226671 9598377925 4932578245
517,4932578245 4423196276 6399991653
518,2355236719 3312463746 5009192468
519,6683426742 1097200869 3992589015
520,6424972551 4932578245 3992589015
521,8048985799 6424972551 8258328058
522,4932578245 3741484405 2460093296
523,2355236719 6399991653 3741484405
524,1097200869 2327054745 5009192468
525,1097200869 3533177779 4932578245
526,3333445626 8048985799 6861654717
527,2355236719 4423196276 2327054745
528,5606572086 3312463746 1228935308
529,1097200869 1435128522 6237569496
530,3083446565 7551043473 7707340051
531,5035268417 9632980559 3741484405
532,6683426742 7536975002 2212762406
533,2355236719 6861654717 6681204814
534,3533177779 4601057211 5261906348
535,5606572086 4932578245 3992589015
536,6424972551 6683426742 4932578245
537,6424972551 2215268322 1097200869
538,3312463746 9237487147 1267801529
539,9237487147 3533177779 3312463746
540,4932578245 8258328058 6875724035
541,3312463746 1435128522 8780655195
542,6683426742 9013153173 8752234514
543,2460093296 5606572086 8606102186
544,8048985799 4932578245 3683087833
545,8048985799 5270522918 8258328058
546,8048985799 2355236719 1097200869
547,3333445626 1097200869 1435128522
548,1097200869 3312463746 3202755803
549,3312463746 1097200869 3202755803
550,8048985799 6424972551 3533177779
551,6424972551 6683426742 4932578245
552,5009192468 8048985799 6861654717
553,6399991653 4932578245 6766324666
554,1097200869 6683426742 9013153173
555,1097200869 5606572086 3312463746
556,6424972551 5270522918 3683087833
557,5270522918 6097504486 2327054745
558,3686273628 3683087833 1904721056
559,5689129232 6424972551 2327054745
560,9237487147 3533177779 4932578245
561,5270522918 1435128522 8077183807
562,5606572086 4932578245 7914558846
563,5270522918 2925344615 3842050143
564,2460093296 5987464133 4932578245
565,3312463746 8048985799 3992589015
566,8048985799 6424972551 4932578245
567,3312463746 6683426742 8048985799
568,6611962217 3992589015 3951163044
569,6603539415 2355236719 3683087833
570,3312463746 3242413094 3842050143
571,5270522918 2584530303 7803770431
572,3312463746 8048985799 3992589015
573,6683426742 6894542773 1999425984
574,6683426742 5270522918 6237569496
575,6683426742 4932578245 9632980559
576,1228935308 8048985799 2355236719
577,2355236719 4423196276 9606216711
578,3312463746 1228935308 1582523772
579,4932578245 1097200869 7098464262
580,7914558846 3992589015 1228935308
581,3312463746 1097200869 2355236719
582,1228935308 5270522918 3992589015
583,6683426742 9632980559 3842050143
584,6683426742 8048985799 3009923545
585,6424972551 1097200869 6372318379
586,8048985799 3312463746 6683426742
587,6424972551 6894542773 3686273628
588,6683426742 5270522918 8048985799
589,3992589015 6399991653 5095999304
590,5270522918 5009192468 6683426742
591,8048985799 1097200869 5009192468
592,1640245124 4932578245 9671190585
593,7914558846 3992589015 6399991653
594,3312463746 6780386626 3741484405
595,5009192468 2355236719 1097200869
596,5009192468 3322359335 6399991653
597,1913341282 8258328058 5606572086
598,3312463746 9237487147 3384903046
599,1435128522 1640245124 1097200869
600,4932578245 1097200869 6424972551
601,6683426742 2584530303 5491139741
602,7914558846 1913341282 3992589015
603,5606572086 6603539415 4696936450
604,3992589015 6683426742 7084181053
605,2460093296 7914558846 8258328058
606,3312463746 3992589015 9237487147
607,1097200869 3312463746 7175032540
608,3312463746 2355236719 5784939944
609,1228935308 6683426742 3862706892
610,5606572086 2355236719 1479000473
611,1097200869 6502303487 5689129232
612,6683426742 6237569496 3951163044
613,4932578245 1097200869 4423196276
614,2355236719 4932578245 3533177779
615,2327054745 8047497583 8048985799
616,8048985799 6098899637 6399991653
617,8048985799 5009192468 2355236719
618,1097200869 6861654717 3992589015
619,8048985799 7406758207 1893548673
620,3083446565 5606572086 1267801529
621,9632980559 3992589015 4932578245
622,3312463746 3242413094 3842050143
623,8048985799 6683426742 4932578245
624,1097200869 7098464262 7803770431
625,8048985799 6683426742 3921286906
626,6424972551 6683426742 6004814019
627,2327054745 8048985799 6766324666
628,4932578245 7203076986 8048985799
629,1097200869 6313450246 7803770431
630,3533177779 4932578245 5270522918
631,1097200869 1913341282 6424972551
632,5009192468 1097200869 6683426742
633,8048985799 1435128522 4932578245
634,1812226671 3533177779 3952821602
635,6424972551 5261906348 3312463746
636,9632980559 4932578245 9713454201
637,6683426742 2584530303 6603539415
638,3312463746 8048985799 3322359335
639,3312463746 1097200869 5270522918
640,6683426742 9013153173 5491139741
641,6683426742 3083446565 1812226671
642,6780386626 4932578245 6683426742
643,7084181053 1704828677 6603539415
644,4932578245 5009192468 6399991653
645,5270522918 1097200869 9632980559
646,6424972551 4932578245 7707340051
647,1097200869 5009192468 2355236719
648,6683426742 5270522918 7803770431
649,8780655195 2946102544 6603539415
650,4264575584 9598377925 2460093296
651,3312463746 9713454201 6097504486
652,1097200869 4423196276 3333445626
653,6683426742 2212762406 2215268322
654,5270522918 6683426742 1097200869
655,3992589015 4932578245 2355236719
656,3992589015 6502303487 1097200869
657,3312463746 5606572086 4932578245
658,3312463746 2355236719 6097504486
659,5606572086 1435128522 7803770431
660,8048985799 5270522918 3992589015
661,5270522918 6889790653 6861654717
662,3312463746 1640245124 5606572086
663,8048985799 3533177779 4582070618
664,8048985799 6683426742 7914558846
665,2355236719 1812226671 9237487147
666,2355236719 2460093296 6683426742
667,3992589015 6237569496 6889790653
668,6424972551 2355236719 1228935308
669,1097200869 2460093296 6683426742
670,8048985799 7084181053 4022692381
671,3533177779 4932578245 1097200869
672,4423196276 1097200869 6861654717
673,2584530303 9632980559 6424972551
674,6399991653 4932578245 6766324666
675,8048985799 3312463746 4423196276
676,1640245124 4932578245 6424972551
677,4932578245 3312463746 3992589015
678,2460093296 5689129232 1097200869
679,2584530303 3312463746 3992589015
680,3683087833 6861654717 8780655195
681,5035268417 7536975002 4496840916
682,6683426742 5270522918 3312463746
683,4496840916 5689129232 5261906348
684,1097200869 4932578245 5009192468
685,7914558846 3992589015 9553960148
686,3312463746 1097200869 8780655195
687,5606572086 6399991653 5987464133
688,7914558846 3333445626 1097200869
689,6683426742 6766324666 4932578245
690,7914558846 3333445626 5606572086
691,8048985799 5606572086 1755486972
692,2584530303 5987464133 3533177779
693,6683426742 7708542882 6313450246
694,3312463746 2145218030 2946102544
695,9632980559 5270522918 3992589015
696,1097200869 7618896878 5606572086
697,7707808405 1097200869 5261906348
698,6780386626 5270522918 4932578245
699,8047497583 5270522918 1097200869
700,9713454201 3992589015 5668367736
701,5606572086 9632980559 5261906348
702,2460093296 9168423783 6502303487
703,3312463746 6780386626 5095999304
704,3683087833 6683426742 1097200869
705,6424972551 6683426742 5270522918
706,1097200869 7803770431 3007370877
707,8048985799 2327054745 5009192468
708,8048985799 4022692381 8337463482
709,1097200869 6683426742 8048985799
710,3312463746 9237487147 1097200869
711,1097200869 2355236719 6861654717
712,2355236719 2460093296 8836862149
713,6424972551 6683426742 4932578245
714,5261906348 6683426742 1097200869
715,2355236719 7914558846 8047497583
716,1097200869 6861654717 6683426742
717,7914558846 6237569496 8047497583
718,6683426742 1097200869 8048985799
719,2460093296 3992589015 3333445626
720,1097200869 1435128522 3312463746
721,9632980559 4932578245 3992589015
722,3312463746 1097200869 8048985799
723,8048985799 6424972551 9237487147
724,4932578245 3202755803 2355236719
725,3312463746 8048985799 1582523772
726,2355236719 5606572086 4145590715
727,6399991653 1097200869 8137532417
728,1097200869 8048985799 3312463746
729,6683426742 5270522918 1097200869
730,2355236719 5606572086 5161681408
731,8048985799 2355236719 6683426742
732,3083446565 2460093296 6399991653
733,8048985799 3322359335 6683426742
734,6683426742 7707808405 1097200869
735,1228935308 5270522918 3992589015
736,7914558846 6424972551 4932578245
737,1097200869 3312463746 6370367090
738,3312463746 9632980559 4423196276
739,5163401947 6424972551 4827214712
740,3312463746 7536975002 7803770431
741,9710472407 3312463746 6424972551
742,1097200869 1913341282 6424972551
743,6861654717 6683426742 3992589015
744,6683426742 4423196276 9632980559
745,3862706892 1228935308 3312463746
746,5009192468 5606572086 3312463746
747,6683426742 1097200869 5270522918
748,1097200869 6861654717 3333445626
749,5606572086 1097200869 3992589015
750,4932578245 8836862149 3312463746
751,5606572086 5035268417 7803770431
752,8048985799 3533177779 2355236719
753,8048985799 3992589015 6237569496
754,5606572086 8258328058 6603539415
755,2355236719 2460093296 6683426742
756,4932578245 5606572086 8891337875
757,5987464133 3312463746 3992589015
758,1097200869 2355236719 3951163044
759,6683426742 9713454201 5606572086
760,7914558846 6424972551 4932578245
761,5606572086 1097200869 2355236719
762,4932578245 7162308755 6399991653
763,7914558846 5987464133 6683426742
764,1097200869 7803770431 3007370877
765,7914558846 2541442115 7203076986
766,6424972551 6683426742 1429569515
767,5035268417 1812226671 1097200869
768,6399991653 6237569496 3312463746
769,6313450246 1812226671 5606572086
770,7707808405 1097200869 6683426742
771,9237487147 3992589015 1097200869
772,6683426742 1097200869 3683087833
773,3992589015 6399991653 9598747797
774,3312463746 5987464133 8258328058
775,7098464262 2355236719 6399991653
776,6683426742 3992589015 6861654717
777,6424972551 3333445626 2814307842
778,5606572086 9704816964 6603539415
779,5270522918 6683426742 2881201232
780,6424972551 8047497583 3678209175
781,6237569496 3312463746 8016466275
782,6683426742 8048985799 8629682292
783,4932578245 7162308755 1267801529
784,9632980559 5987464133 8606102186
785,4932578245 7175032540 9915093501
786,7914558846 2460093296 3946571143
787,3333445626 6098899637 6861654717
788,6502303487 5606572086 3741484405
789,7203076986 5163401947 3992589015
790,3992589015 3312463746 9237487147
791,3951163044 5261906348 9598377925
792,6502303487 2460093296 3992589015
793,8048985799 3312463746 5009192468
794,7914558846 8048985799 5606572086
795,2355236719 6683426742 1435128522
796,6424972551 5163401947 7803770431
797,6889790653 1097200869 6424972551
798,3992589015 1097200869 5987464133
799,1097200869 5261906348 7098464262
800,6424972551 2584530303 7551043473
801,6683426742 5270522918 2355236719
802,6603539415 7098464262 5606572086
803,3312463746 1097200869 5035268417
804,7707808405 1097200869 1435128522
805,3322359335 1267801529 6237569496
806,5987464133 2355236719 6683426742
807,1913341282 7098464262 4423196276
808,8048985799 5270522918 2584530303
809,1228935308 1812226671 1097200869
810,4932578245 1097200869 5035268417
811,1812226671 1097200869 3312463746
812,8048985799 3333445626 7162308755
813,6683426742 5606572086 4932578245
814,2327054745 6424972551 1097200869
815,1435128522 3952821602 5911788013
816,1913341282 5606572086 3963204952
817,5606572086 3741484405 1812226671
